jj,amount,label
1.496,101.735,BestIndividual
1.495,101.803,BestIndividual
1.493,102.473,BestIndividual
1.489,102.823,BestIndividual
1.488,103.626,BestIndividual
1.487,103.616,BestIndividual
1.475,103.613,BestIndividual
1.475,102.898,BestIndividual
1.471,103.195,BestIndividual
1.47,105.611,BestIndividual
1.469,105.614,BestIndividual
1.469,105.565,BestIndividual
1.465,105.56,BestIndividual
1.457,105.523,BestIndividual
1.455,106.254,BestIndividual
1.454,106.05,BestIndividual
1.424,109.241,BestIndividual
1.424,109.324,BestIndividual
1.424,109.319,BestIndividual
1.423,109.319,BestIndividual
1.37,109.962,BestIndividual
1.369,109.963,BestIndividual
201.757,9383.87,AvgValues
141.302,3231.54,AvgValues
162.034,2572.677,AvgValues
137.863,1597.409,AvgValues
132.555,1074.601,AvgValues
136.787,789.85,AvgValues
128.461,513.954,AvgValues
222.504,464.639,AvgValues
118.416,454.386,AvgValues
116.879,365.677,AvgValues
80.677,349.822,AvgValues
152.955,339.997,AvgValues
91.217,291.48,AvgValues
92.916,286.351,AvgValues
54.18,242.108,AvgValues
54.138,211.518,AvgValues
40.877,174.642,AvgValues
41.43,159.861,AvgValues
28.805,157.387,AvgValues
38.761,152.576,AvgValues
28.114,149.333,AvgValues
23.388,149.688,AvgValues
22.009,138.513,AvgValues
19.947,145.764,AvgValues
17.452,148.455,AvgValues
17.118,146.343,AvgValues
16.5,143.723,AvgValues
16.403,134.58,AvgValues
14.709,137.968,AvgValues
14.128,139.303,AvgValues
13.752,136.732,AvgValues
13.632,136.374,AvgValues
12.889,137.499,AvgValues
12.827,139.064,AvgValues
10.186,138.806,AvgValues
10.12,138.818,AvgValues
9.768,138.154,AvgValues
9.654,137.326,AvgValues
9.506,140.384,AvgValues
8.956,139.754,AvgValues
8.84,133.612,AvgValues
8.248,134.454,AvgValues
8.219,134.113,AvgValues
8.217,134.368,AvgValues
7.272,137.492,AvgValues
7.216,137.551,AvgValues
7.188,137.321,AvgValues
7.016,138.298,AvgValues
6.99,135.809,AvgValues
6.763,136.284,AvgValues
6.479,137.662,AvgValues
6.374,137.199,AvgValues
6.239,137.479,AvgValues
6.19,138.102,AvgValues
6.105,138.899,AvgValues
6.049,139.006,AvgValues
6.027,138.698,AvgValues
5.037,136.329,AvgValues
4.905,136.901,AvgValues
4.902,136.901,AvgValues
4.888,136.905,AvgValues
4.794,139.775,AvgValues
4.788,138.529,AvgValues
4.737,138.426,AvgValues
4.724,138.488,AvgValues
4.714,138.419,AvgValues
4.614,139.057,AvgValues
4.554,139.098,AvgValues
4.548,138.992,AvgValues
4.519,138.958,AvgValues
4.479,138.832,AvgValues
4.426,137.9,AvgValues
4.425,137.9,AvgValues
4.386,138.426,AvgValues
4.366,138.474,AvgValues
4.354,138.289,AvgValues
4.279,139.461,AvgValues
4.275,138.909,AvgValues
4.219,138.77,AvgValues
4.165,140.031,AvgValues
4.157,140.14,AvgValues
4.15,140.006,AvgValues
4.146,139.961,AvgValues
4.14,140.237,AvgValues
4.096,139.912,AvgValues
4.091,139.906,AvgValues
4.085,139.723,AvgValues
4.063,139.724,AvgValues
4.061,139.505,AvgValues
4.039,139.588,AvgValues
4.027,139.586,AvgValues
3.985,140.109,AvgValues
3.981,140.43,AvgValues
3.926,140.582,AvgValues
3.919,140.583,AvgValues
3.913,140.849,AvgValues
3.878,140.884,AvgValues
3.856,140.639,AvgValues
3.815,140.5,AvgValues
3.759,140.494,AvgValues
3.757,140.494,AvgValues
3.694,140.623,AvgValues
3.693,140.622,AvgValues
3.666,140.579,AvgValues
3.664,140.586,AvgValues
3.661,140.875,AvgValues
3.647,140.966,AvgValues
3.643,140.981,AvgValues
3.597,141.026,AvgValues
3.589,140.893,AvgValues
3.575,141.159,AvgValues
3.572,141.05,AvgValues
3.568,141.158,AvgValues
3.568,141.157,AvgValues
3.529,141.174,AvgValues
3.528,141.167,AvgValues
3.527,140.407,AvgValues
3.502,140.975,AvgValues
3.497,140.978,AvgValues
3.477,140.076,AvgValues
3.475,139.99,AvgValues
3.462,140.043,AvgValues
3.451,140.833,AvgValues
3.449,140.825,AvgValues
3.448,140.825,AvgValues
3.448,140.827,AvgValues
3.439,142.508,AvgValues
3.438,142.507,AvgValues
3.434,141.029,AvgValues
3.429,141.01,AvgValues
3.413,142.692,AvgValues
3.377,141.287,AvgValues
3.37,141.288,AvgValues
3.349,141.288,AvgValues
3.344,141.286,AvgValues
3.337,141.227,AvgValues
3.317,141.027,AvgValues
3.317,141.043,AvgValues
3.289,141.023,AvgValues
3.285,141.024,AvgValues
3.269,141.29,AvgValues
3.262,141.268,AvgValues
3.255,141.343,AvgValues
3.248,141.375,AvgValues
3.247,141.348,AvgValues
3.245,141.344,AvgValues
3.244,141.587,AvgValues
3.213,141.377,AvgValues
3.202,141.369,AvgValues
3.191,140.991,AvgValues
3.17,141.066,AvgValues
2.826,140.963,AvgValues
2.747,138.99,AvgValues
2.731,133.805,AvgValues
2.665,137.067,AvgValues
2.586,137.97,AvgValues
2.513,137.57,AvgValues
2.511,137.728,AvgValues
2.507,136.42,AvgValues
2.42,137.17,AvgValues
2.418,139.07,AvgValues
2.395,139.601,AvgValues
2.364,141.8,AvgValues
2.312,140.518,AvgValues
2.303,140.885,AvgValues
2.302,140.728,AvgValues
2.299,141.15,AvgValues
2.299,141.138,AvgValues
2.299,140.926,AvgValues
2.296,140.903,AvgValues
2.296,140.743,AvgValues
2.263,140.523,AvgValues
2.262,140.522,AvgValues
2.245,140.013,AvgValues
2.215,140.41,AvgValues
2.209,140.41,AvgValues
2.182,140.38,AvgValues
2.128,140.226,AvgValues
2.124,139.881,AvgValues
2.122,139.158,AvgValues
2.097,139.323,AvgValues
2.097,139.343,AvgValues
2.093,139.332,AvgValues
2.092,139.281,AvgValues
2.083,138.947,AvgValues
2.082,138.95,AvgValues
2.081,138.973,AvgValues
2.069,138.909,AvgValues
2.067,138.855,AvgValues
2.059,138.853,AvgValues
2.058,138.698,AvgValues
2.053,138.748,AvgValues
2.045,137.975,AvgValues
2.017,138.773,AvgValues
2.014,138.832,AvgValues
2.008,138.574,AvgValues
2.001,138.708,AvgValues
1.969,138.826,AvgValues
1.97,138.778,AvgValues
1.969,139.287,AvgValues
1.966,138.853,AvgValues
1.965,138.851,AvgValues
1.967,138.833,AvgValues
1.967,138.831,AvgValues
1.966,138.835,AvgValues
1.966,138.834,AvgValues
1.966,138.824,AvgValues
1.936,137.594,AvgValues
1.936,137.813,AvgValues
1.935,137.893,AvgValues
1.93,137.868,AvgValues
1.923,137.887,AvgValues
1.908,137.369,AvgValues
1.906,137.473,AvgValues
1.901,137.556,AvgValues
1.901,137.572,AvgValues
1.892,137.561,AvgValues
1.889,137.579,AvgValues
1.889,137.56,AvgValues
1.885,137.579,AvgValues
1.881,137.61,AvgValues
1.881,137.613,AvgValues
1.88,137.607,AvgValues
1.871,137.526,AvgValues
1.866,137.461,AvgValues
1.865,137.459,AvgValues
1.861,137.458,AvgValues
1.86,137.457,AvgValues
1.855,137.692,AvgValues
1.851,137.638,AvgValues
1.85,137.583,AvgValues
1.848,137.665,AvgValues
1.837,137.595,AvgValues
1.826,138.565,AvgValues
1.824,139.417,AvgValues
1.821,139.414,AvgValues
1.778,139.367,AvgValues
1.771,139.166,AvgValues
1.768,139.285,AvgValues
1.766,139.28,AvgValues
1.76,139.481,AvgValues
1.758,139.265,AvgValues
1.748,139.29,AvgValues
1.748,139.258,AvgValues
1.754,138.36,AvgValues
1.747,138.429,AvgValues
1.729,136.87,AvgValues
1.72,136.677,AvgValues
1.716,139.859,AvgValues
1.715,139.858,AvgValues
1.708,140.166,AvgValues
1.706,140.076,AvgValues
1.704,140.074,AvgValues
1.713,139.114,AvgValues
1.712,139.412,AvgValues
1.712,139.41,AvgValues
1.712,139.398,AvgValues
1.723,138.494,AvgValues
1.723,138.449,AvgValues
1.723,137.818,AvgValues
1.719,137.021,AvgValues
1.688,136.588,AvgValues
1.638,135.959,AvgValues
1.635,136.023,AvgValues
1.635,135.891,AvgValues
1.633,135.888,AvgValues
1.62,135.87,AvgValues
1.62,135.875,AvgValues
1.62,135.874,AvgValues
1.613,135.874,AvgValues
1.615,135.853,AvgValues
1.611,134.48,AvgValues
1.61,134.472,AvgValues
1.606,134.497,AvgValues
1.606,134.498,AvgValues
1.605,134.497,AvgValues
1.604,134.499,AvgValues
1.598,134.471,AvgValues
1.583,134.422,AvgValues
1.568,134.533,AvgValues
1.568,134.535,AvgValues
1.561,135.348,AvgValues
1.561,135.347,AvgValues
1.555,135.349,AvgValues
1.544,135.442,AvgValues
1.542,135.372,AvgValues
1.542,135.373,AvgValues
1.539,136.07,AvgValues
1.538,136.063,AvgValues
1.538,136.061,AvgValues
1.537,136.066,AvgValues
1.537,136.062,AvgValues
1.526,135.395,AvgValues
1.524,135.394,AvgValues
1.524,135.4,AvgValues
1.527,135.124,AvgValues
1.526,135.157,AvgValues
1.519,135.144,AvgValues
1.517,135.141,AvgValues
1.514,135.158,AvgValues
1.514,135.149,AvgValues
1.514,135.076,AvgValues
1.51,135.137,AvgValues
1.51,135.135,AvgValues
1.509,135.178,AvgValues
1.508,135.177,AvgValues
1.505,135.103,AvgValues
1.499,134.985,AvgValues
1.498,134.964,AvgValues
1.498,136.506,AvgValues
1.494,136.494,AvgValues
1.494,136.472,AvgValues
1.491,136.47,AvgValues
1.488,136.158,AvgValues
1.487,136.132,AvgValues
1.486,135.686,AvgValues
1.485,133.483,AvgValues
1.484,133.482,AvgValues
1.482,133.541,AvgValues
1.482,133.539,AvgValues
1.477,133.618,AvgValues
1.475,134.391,AvgValues
1.476,134.141,AvgValues
1.475,134.142,AvgValues
1.474,134.11,AvgValues
1.471,134.133,AvgValues
1.47,134.137,AvgValues
1.471,134.047,AvgValues
1.467,134.044,AvgValues
1.467,134.052,AvgValues
1.467,134.043,AvgValues
1.466,134.054,AvgValues
1.466,133.95,AvgValues
1.467,133.785,AvgValues
1.463,133.256,AvgValues
1.466,133.152,AvgValues
1.466,133.151,AvgValues
1.459,133.081,AvgValues
1.464,132.478,AvgValues
1.456,132.869,AvgValues
1.456,132.806,AvgValues
1.455,132.799,AvgValues
1.453,132.8,AvgValues
1.454,132.726,AvgValues
1.454,132.725,AvgValues
1.453,132.651,AvgValues
1.449,132.662,AvgValues
1.446,132.65,AvgValues
1.446,132.648,AvgValues
1.445,132.648,AvgValues
1.444,132.647,AvgValues
1.443,132.644,AvgValues
1.443,132.64,AvgValues
1.438,132.793,AvgValues
1.434,132.785,AvgValues
1.433,132.796,AvgValues
1.436,132.792,AvgValues
1.436,132.786,AvgValues
1.434,132.782,AvgValues
1.433,132.734,AvgValues
1.433,132.72,AvgValues
1.432,132.733,AvgValues
1.433,132.682,AvgValues
1.433,132.678,AvgValues
1.43,132.714,AvgValues
1.423,132.946,AvgValues
1.419,132.97,AvgValues
1.419,132.977,AvgValues
1.418,132.974,AvgValues
1.418,132.964,AvgValues
1.418,132.911,AvgValues
1.416,132.908,AvgValues
1.415,132.909,AvgValues
1.39,132.175,AvgValues
1.371,132.137,AvgValues
1.371,132.125,AvgValues
1.369,132.151,AvgValues
1.367,132.148,AvgValues
1.362,132.15,AvgValues
1.339,134.464,AvgValues
1.327,134.836,AvgValues
1.287,134.688,AvgValues
1.286,134.692,AvgValues
1.262,135.154,AvgValues
1.237,133.434,AvgValues
1.231,133.532,AvgValues
1.225,133.477,AvgValues
1.224,133.478,AvgValues
1.215,135.667,AvgValues
1.213,135.665,AvgValues
1.219,135.015,AvgValues
1.218,135.019,AvgValues
1.209,134.107,AvgValues
1.208,134.043,AvgValues
1.199,133.964,AvgValues
1.197,133.967,AvgValues
1.197,133.96,AvgValues
1.197,133.959,AvgValues
1.197,133.938,AvgValues
1.199,133.691,AvgValues
1.2,133.619,AvgValues
1.202,133.614,AvgValues
1.21,133.549,AvgValues
1.21,133.543,AvgValues
1.209,134.082,AvgValues
1.208,134.081,AvgValues
1.199,133.961,AvgValues
1.2,133.886,AvgValues
1.199,133.894,AvgValues
1.198,133.892,AvgValues
1.199,133.822,AvgValues
1.209,133.787,AvgValues
1.201,133.815,AvgValues
1.197,132.832,AvgValues
1.196,132.83,AvgValues
1.191,132.11,AvgValues
1.189,132.035,AvgValues
1.188,131.992,AvgValues
1.188,131.876,AvgValues
1.196,131.853,AvgValues
1.196,131.89,AvgValues
1.195,131.9,AvgValues
1.194,131.851,AvgValues
1.19,131.993,AvgValues
1.189,131.817,AvgValues
1.187,131.728,AvgValues
1.187,131.729,AvgValues
1.187,131.73,AvgValues
1.181,131.706,AvgValues
1.181,131.722,AvgValues
1.176,131.612,AvgValues
1.178,131.079,AvgValues
1.177,131.072,AvgValues
1.178,131.047,AvgValues
1.178,131.049,AvgValues
1.176,131.099,AvgValues
1.151,132.458,AvgValues
1.151,132.425,AvgValues
1.151,132.426,AvgValues
1.153,132.208,AvgValues
1.14,132.237,AvgValues
1.133,132.33,AvgValues
1.136,132.029,AvgValues
1.135,132.075,AvgValues
7.837,91.48,DvVariat
7.817,91.472,DvVariat
7.794,91.464,DvVariat
7.768,91.457,DvVariat
7.74,91.45,DvVariat
7.708,91.443,DvVariat
7.673,91.437,DvVariat
7.635,91.43,DvVariat
7.593,91.424,DvVariat
7.546,91.418,DvVariat
7.495,91.412,DvVariat
7.439,91.406,DvVariat
7.377,91.401,DvVariat
7.31,91.396,DvVariat
7.237,91.391,DvVariat
7.157,91.386,DvVariat
7.071,91.381,DvVariat
6.977,91.377,DvVariat
6.876,91.373,DvVariat
6.766,91.369,DvVariat
6.648,91.365,DvVariat
6.521,91.362,DvVariat
6.386,91.358,DvVariat
6.241,91.355,DvVariat
6.087,91.352,DvVariat
5.923,91.35,DvVariat
5.749,91.347,DvVariat
5.565,91.345,DvVariat
5.372,91.343,DvVariat
5.168,91.342,DvVariat
4.955,91.34,DvVariat
4.733,91.339,DvVariat
4.501,91.338,DvVariat
4.261,91.337,DvVariat
4.012,91.336,DvVariat
3.755,91.336,DvVariat
3.49,91.336,DvVariat
3.219,91.336,DvVariat
2.942,91.336,DvVariat
2.661,91.337,DvVariat
2.378,91.338,DvVariat
2.094,91.339,DvVariat
1.813,91.34,DvVariat
1.54,91.341,DvVariat
1.28,91.343,DvVariat
1.04,91.345,DvVariat
0.997,91.347,DvVariat
0.997,91.349,DvVariat
0.997,91.354,DvVariat
2.107,89.694,DvVariat
1.972,89.697,DvVariat
1.946,89.701,DvVariat
1.705,89.705,DvVariat
1.666,89.71,DvVariat
1.658,89.719,DvVariat
2.735,89.787,DvVariat
3.87,89.855,DvVariat
4.823,89.924,DvVariat
5.625,89.992,DvVariat
6.294,90.061,DvVariat
6.846,90.13,DvVariat
7.291,90.199,DvVariat
7.635,90.268,DvVariat
7.885,90.337,DvVariat
8.044,90.406,DvVariat
8.115,90.475,DvVariat
8.099,90.545,DvVariat
7.997,90.614,DvVariat
7.808,90.684,DvVariat
7.53,90.754,DvVariat
7.16,90.824,DvVariat
6.695,90.894,DvVariat
6.127,90.964,DvVariat
5.448,91.034,DvVariat
4.646,91.104,DvVariat
3.702,91.175,DvVariat
2.593,91.245,DvVariat
1.278,91.316,DvVariat
1.007,91.387,DvVariat
1.042,91.458,DvVariat
1.082,91.529,DvVariat
1.129,91.6,DvVariat
1.184,91.672,DvVariat
1.25,91.743,DvVariat
1.329,91.815,DvVariat
1.425,91.887,DvVariat
1.532,91.959,DvVariat
1.65,92.031,DvVariat
1.79,92.103,DvVariat
1.93,92.176,DvVariat
1.818,92.248,DvVariat
1.695,92.321,DvVariat
1.637,92.394,DvVariat
1.713,92.467,DvVariat
1.782,92.54,DvVariat
1.844,92.613,DvVariat
1.897,92.687,DvVariat
1.941,92.761,DvVariat
2.016,92.835,DvVariat
4.446,99.721,DvVariat
3.086,95.96,DvVariat
2.246,93.74,DvVariat
1.898,92.398,DvVariat
1.644,91.591,DvVariat
1.542,91.131,DvVariat
1.46,90.905,DvVariat
1.357,90.845,DvVariat
1.245,90.907,DvVariat
1.131,91.06,DvVariat
1.022,91.283,DvVariat
1.082,91.562,DvVariat
1.209,91.884,DvVariat
1.345,92.243,DvVariat
1.49,92.631,DvVariat
1.643,93.044,DvVariat
1.806,93.478,DvVariat
1.976,93.929,DvVariat
2.154,94.395,DvVariat
2.341,94.874,DvVariat
2.535,95.364,DvVariat
2.736,95.865,DvVariat
2.945,96.373,DvVariat
3.161,96.89,DvVariat
3.384,97.413,DvVariat
3.614,97.943,DvVariat
3.85,98.477,DvVariat
4.093,99.017,DvVariat
4.341,99.561,DvVariat
4.596,100.109,DvVariat
4.856,100.661,DvVariat
5.122,101.215,DvVariat
5.393,101.773,DvVariat
5.669,102.334,DvVariat
5.95,102.897,DvVariat
6.236,103.463,DvVariat
6.526,104.031,DvVariat
6.819,104.6,DvVariat
7.117,105.172,DvVariat
7.418,105.745,DvVariat
7.722,106.32,DvVariat
8.029,106.896,DvVariat
8.339,107.474,DvVariat
8.651,108.053,DvVariat
8.965,108.633,DvVariat
9.28,109.214,DvVariat
9.597,109.796,DvVariat
9.915,110.38,DvVariat
10.234,110.964,DvVariat
10.553,111.549,DvVariat
0.997,91.378,DvVariat
1,91.424,DvVariat
1.006,91.447,DvVariat
1.012,91.47,DvVariat
1.018,91.493,DvVariat
1.023,91.516,DvVariat
1.029,91.54,DvVariat
1.035,91.563,DvVariat
1.041,91.586,DvVariat
1.047,91.61,DvVariat
1.053,91.633,DvVariat
1.058,91.657,DvVariat
1.064,91.68,DvVariat
1.07,91.704,DvVariat
1.076,91.727,DvVariat
1.081,91.751,DvVariat
1.087,91.775,DvVariat
1.092,91.799,DvVariat
1.098,91.822,DvVariat
1.103,91.846,DvVariat
1.109,91.87,DvVariat
1.114,91.894,DvVariat
1.119,91.918,DvVariat
1.124,91.942,DvVariat
1.129,91.966,DvVariat
1.134,91.99,DvVariat
1.139,92.014,DvVariat
1.144,92.038,DvVariat
1.148,92.062,DvVariat
1.153,92.086,DvVariat
1.158,92.11,DvVariat
1.162,92.135,DvVariat
1.166,92.159,DvVariat
1.17,92.183,DvVariat
1.174,92.208,DvVariat
1.178,92.232,DvVariat
1.182,92.257,DvVariat
1.185,92.281,DvVariat
1.189,92.306,DvVariat
1.192,92.33,DvVariat
1.195,92.355,DvVariat
1.198,92.38,DvVariat
1.201,92.404,DvVariat
1.203,92.429,DvVariat
1.206,92.454,DvVariat
1.208,92.479,DvVariat
1.21,92.503,DvVariat
1.212,92.528,DvVariat
0.999,91.354,DvVariat
1.005,91.354,DvVariat
1.01,91.354,DvVariat
1.016,91.353,DvVariat
1.021,91.353,DvVariat
1.026,91.353,DvVariat
1.031,91.352,DvVariat
1.039,91.352,DvVariat
1.043,91.351,DvVariat
1.05,91.351,DvVariat
1.054,91.351,DvVariat
1.057,91.35,DvVariat
1.059,91.35,DvVariat
1.062,91.35,DvVariat
1.066,91.349,DvVariat
1.067,91.349,DvVariat
1.069,91.349,DvVariat
1.07,91.348,DvVariat
1.071,91.348,DvVariat
1.068,91.347,DvVariat
1.066,91.346,DvVariat
1.065,91.346,DvVariat
1.063,91.346,DvVariat
1.06,91.346,DvVariat
1.055,91.345,DvVariat
1.052,91.345,DvVariat
1.049,91.345,DvVariat
1.045,91.345,DvVariat
1.038,91.345,DvVariat
1.033,91.344,DvVariat
1.024,91.344,DvVariat
1.019,91.344,DvVariat
1.014,91.344,DvVariat
1.009,91.344,DvVariat
1.003,91.344,DvVariat
1.03,91.378,DvVariat
1.027,91.376,DvVariat
1.025,91.375,DvVariat
1.019,91.372,DvVariat
1.017,91.37,DvVariat
1.011,91.367,DvVariat
1.008,91.366,DvVariat
1.003,91.363,DvVariat
0.997,91.36,DvVariat
0.997,91.359,DvVariat
0.997,91.357,DvVariat
0.998,91.352,DvVariat
1.002,91.351,DvVariat
1.028,91.341,DvVariat
1.044,91.337,DvVariat
1.05,91.335,DvVariat
1.056,91.333,DvVariat
1.062,91.332,DvVariat
1.068,91.33,DvVariat
1.075,91.329,DvVariat
1.082,91.327,DvVariat
1.089,91.325,DvVariat
1.096,91.324,DvVariat
1.103,91.322,DvVariat
1.111,91.32,DvVariat
1.119,91.319,DvVariat
1.127,91.317,DvVariat
1.135,91.315,DvVariat
1.144,91.314,DvVariat
1.153,91.312,DvVariat
1.162,91.31,DvVariat
1.171,91.309,DvVariat
1.18,91.307,DvVariat
1.19,91.305,DvVariat
1.2,91.304,DvVariat
1.21,91.302,DvVariat
1.221,91.3,DvVariat
1.051,91.386,DvVariat
1.05,91.385,DvVariat
1.048,91.385,DvVariat
1.047,91.384,DvVariat
1.046,91.384,DvVariat
1.045,91.383,DvVariat
1.042,91.382,DvVariat
1.037,91.38,DvVariat
1.036,91.38,DvVariat
1.035,91.379,DvVariat
1.034,91.379,DvVariat
1.032,91.378,DvVariat
1.023,91.374,DvVariat
1.018,91.371,DvVariat
1.015,91.37,DvVariat
1.013,91.369,DvVariat
1.011,91.368,DvVariat
1.004,91.364,DvVariat
0.999,91.361,DvVariat
0.997,91.356,DvVariat
1.079,91.372,DvVariat
1.137,91.383,DvVariat
1.202,91.394,DvVariat
1.274,91.407,DvVariat
1.349,91.42,DvVariat
1.425,91.434,DvVariat
1.497,91.448,DvVariat
1.564,91.462,DvVariat
1.617,91.477,DvVariat
1.564,91.491,DvVariat
1.512,91.506,DvVariat
1.464,91.52,DvVariat
1.418,91.535,DvVariat
1.414,91.549,DvVariat
1.428,91.564,DvVariat
1.439,91.579,DvVariat
1.448,91.594,DvVariat
1.455,91.61,DvVariat
1.462,91.625,DvVariat
1.467,91.642,DvVariat
1.471,91.658,DvVariat
1.473,91.675,DvVariat
1.473,91.693,DvVariat
1.473,91.711,DvVariat
1.47,91.73,DvVariat
1.467,91.75,DvVariat
1.462,91.77,DvVariat
1.457,91.792,DvVariat
1.515,91.815,DvVariat
1.603,91.838,DvVariat
1.698,91.863,DvVariat
