jj,amount,label
1456.85,4128.82,Individuals
8.76,216.79,Individuals
6.95,68853.58,Individuals
5.25,19902.5,Individuals
903.02,180544.44,Individuals
229.82,529.51,Individuals
24.51,52586.53,Individuals
302.46,3212.21,Individuals
8.21,1600.84,Individuals
25.35,158499.57,Individuals
9.26,130.66,Individuals
10.57,20731.52,Individuals
14.45,307.4,Individuals
199.62,7409.95,Individuals
5.14,190.15,Individuals
213.52,2213.34,Individuals
7.79,39891.83,Individuals
106.76,362.03,Individuals
80.59,7918.64,Individuals
12.47,20915.75,Individuals
47.19,132.76,Individuals
83.8,7107.92,Individuals
15.1,73262.5,Individuals
3.79,133.87,Individuals
5.92,19652.89,Individuals
135.38,139.53,Individuals
83.06,2322.53,Individuals
184.31,8135.12,Individuals
134.54,5922.25,Individuals
6.15,313.02,Individuals
15.75,381.81,Individuals
39.22,2907.8,Individuals
113.15,133.45,Individuals
18.4,378.99,Individuals
8.42,27173.2,Individuals
33.02,129.55,Individuals
8.31,131.36,Individuals
27.79,1743.52,Individuals
258.53,3190.75,Individuals
132.5,129.93,Individuals
11.86,437560.95,Individuals
49.86,135.12,Individuals
83.31,2259.08,Individuals
32.45,129.71,Individuals
50.24,130.6,Individuals
5.63,15875.69,Individuals
55.27,6765.21,Individuals
7.02,386.05,Individuals
13.24,104127.47,Individuals
73.75,1731.18,Individuals
48.83,7342.12,Individuals
28.79,129.9,Individuals
5.22,205.79,Individuals
5.46,566.45,Individuals
5.75,197.98,Individuals
10,8861.41,Individuals
30.78,548.74,Individuals
7.58,41304.92,Individuals
29.59,145.71,Individuals
24.35,86075.37,Individuals
4.52,160.52,Individuals
9.25,151.49,Individuals
70.57,148.82,Individuals
27.22,169951.11,Individuals
101.12,5933.58,Individuals
130.66,127.51,Individuals
96.73,5229.19,Individuals
25.43,160.75,Individuals
23.33,172.3,Individuals
24.04,339.42,Individuals
16.57,139006.56,Individuals
1.94,364.31,Individuals
1.84,380,Individuals
8.84,253.83,Individuals
57.71,130.85,Individuals
5.6,14521.15,Individuals
10.15,715.72,Individuals
57.32,130.89,Individuals
5.95,444.04,Individuals
7.33,48346.94,Individuals
16.42,51644.83,Individuals
7.04,391.7,Individuals
58.65,129.39,Individuals
29.57,129.64,Individuals
9.79,173.79,Individuals
13.66,6697.26,Individuals
79.86,1339.2,Individuals
96.48,146.9,Individuals
16.2,15193.91,Individuals
21.89,770.01,Individuals
15.23,281.6,Individuals
8.45,1812.06,Individuals
6,13537.71,Individuals
68.27,161.66,Individuals
5.83,343.24,Individuals
67.04,2379.85,Individuals
4.66,480.51,Individuals
81.14,119.88,Individuals
4.06,3000.55,Individuals
70.25,172.91,Individuals
93.69,123.48,Individuals
18.47,67562.45,Individuals
100.17,5591.21,Individuals
10.3,295.61,Individuals
254.67,2378.6,Individuals
10.44,158.11,Individuals
15,92902.94,Individuals
8.54,90.06,Individuals
7.31,47432.89,Individuals
11.6,51684.43,Individuals
81.31,151.65,Individuals
132.93,3425.86,Individuals
6.16,2502.95,Individuals
21.41,259.98,Individuals
7.59,45737.89,Individuals
10.99,362.46,Individuals
6.43,17803.39,Individuals
105.83,3418.44,Individuals
7.65,527.6,Individuals
5.38,334.18,Individuals
7.6,394.03,Individuals
4.5,1247.48,Individuals
9.93,164.31,Individuals
256.77,4359.26,Individuals
10.05,366.25,Individuals
131.06,153.21,Individuals
3.33,1089.57,Individuals
15.34,935.76,Individuals
5.02,5505.34,Individuals
40.28,229.17,Individuals
9.44,215.39,Individuals
328.19,183.08,Individuals
131.25,153.27,Individuals
5.86,244.85,Individuals
52.1,134.3,Individuals
13.47,29428.99,Individuals
20.32,337.34,Individuals
174.49,4012.28,Individuals
6.93,125.2,Individuals
66.97,4050.94,Individuals
30.01,168.02,Individuals
6.6,125.29,Individuals
3.25,7415.17,Individuals
8.12,551.62,Individuals
115.38,2281.44,Individuals
59.55,143.62,Individuals
26.06,121.36,Individuals
89.83,5173.47,Individuals
308.4,8419.15,Individuals
6.23,179.5,Individuals
9.74,19342.87,Individuals
8.81,4515.15,Individuals
8.21,156.99,Individuals
183.2,2357.79,Individuals
11.2,48685.27,Individuals
50.57,110.04,Individuals
13.78,188.77,Individuals
61.52,110.03,Individuals
7.44,328,Individuals
87.7,121.11,Individuals
15.59,93.72,Individuals
5.85,58845.65,Individuals
41.06,3141.74,Individuals
16.44,5896.44,Individuals
4.8,184.61,Individuals
4.73,1831.59,Individuals
12.52,17343.49,Individuals
3.73,451935.39,Individuals
10.07,520.22,Individuals
4.23,127.8,Individuals
75.52,2511.46,Individuals
57.36,8330.69,Individuals
1.95,439.72,Individuals
35.63,125.64,Individuals
9.87,1210.48,Individuals
31.54,1386.98,Individuals
29.09,442.65,Individuals
12.08,153.34,Individuals
126.56,2572.08,Individuals
62.21,5670.56,Individuals
37.28,130.73,Individuals
3.61,1421.42,Individuals
110.06,2362.93,Individuals
13.68,712.78,Individuals
3.15,619.06,Individuals
8.03,34143.95,Individuals
8.04,34785.81,Individuals
165.19,128.67,Individuals
7.1,179.86,Individuals
9.54,6027.08,Individuals
9.98,185.9,Individuals
74.53,126.08,Individuals
217.71,125.95,Individuals
10.68,151.56,Individuals
2.2,379.56,Individuals
24,81.59,Individuals
8.45,11593.35,Individuals
47.6,138.28,Individuals
56.47,659304.49,Individuals
5.25,335.12,Individuals
65.53,171.57,Individuals
6.83,326.25,Individuals
12.86,108.25,Individuals
50.83,328.22,Individuals
110.71,512.15,Individuals
23.96,449.82,Individuals
184.63,139.01,Individuals
8.84,167347.16,Individuals
368.23,4391.66,Individuals
89.99,127.53,Individuals
50.78,176.19,Individuals
119.28,2954.97,Individuals
13.48,108.74,Individuals
2.26,233.89,Individuals
10.09,361.59,Individuals
42.5,4817458.57,Individuals
48.54,128.21,Individuals
127.68,128.48,Individuals
23.9,27977.88,Individuals
65.32,126.84,Individuals
59.3,5414.67,Individuals
57.14,6425.01,Individuals
20.17,110.86,Individuals
62.67,136.48,Individuals
60.2,126.72,Individuals
4.08,275.25,Individuals
218.46,709.4,Individuals
92.25,127.48,Individuals
44.42,141.33,Individuals
86.58,222.21,Individuals
3.11,173.88,Individuals
17.23,42407.87,Individuals
4.45,133.17,Individuals
198.76,5728.21,Individuals
9.04,21016.26,Individuals
190.46,128.57,Individuals
108.51,8333.3,Individuals
44.15,140.34,Individuals
8.57,487.15,Individuals
9.94,104349.85,Individuals
7.01,17719.86,Individuals
93.18,6670.01,Individuals
21.14,1086.42,Individuals
28.06,377866.49,Individuals
119.39,5757.68,Individuals
6.4,203136.72,Individuals
6.68,172.64,Individuals
181.11,15035.54,Individuals
56,126.72,Individuals
6.93,379.94,Individuals
507.78,4910.02,Individuals
10.35,201866.83,Individuals
83.14,170.32,Individuals
102.36,6420.09,Individuals
60.14,127.16,Individuals
18.65,117066.29,Individuals
12.77,1434214.95,Individuals
122.02,114.65,Individuals
24.74,932.64,Individuals
123.2,159.83,Individuals
8.73,26477.17,Individuals
320.49,3600.87,Individuals
261.19,119.62,Individuals
74.17,2359.23,Individuals
43.15,527528.56,Individuals
141.57,8251.82,Individuals
52.15,585586.8,Individuals
81.14,6685.74,Individuals
34.59,623704.95,Individuals
4.85,150.37,Individuals
2.07,2272.88,Individuals
113.82,128.07,Individuals
98.01,128.66,Individuals
9.15,618.42,Individuals
77.98,161.53,Individuals
6.42,279.72,Individuals
5.67,365.75,Individuals
38.95,2283.95,Individuals
9.83,387.7,Individuals
9.99,112.64,Individuals
92.07,126.93,Individuals
8.45,164.22,Individuals
78.9,4916.4,Individuals
215.71,116.35,Individuals
119.56,110.44,Individuals
8.08,551.08,Individuals
86.35,2912.94,Individuals
112.08,135.29,Individuals
14.46,51499.82,Individuals
73.62,142.72,Individuals
245.41,665.47,Individuals
17.65,2758.75,Individuals
726.25,1077722.86,Individuals
15.53,44368.2,Individuals
10.96,160332.34,Individuals
15.55,236351.95,Individuals
10.87,71788.83,Individuals
54.3,4368.39,Individuals
64.77,3759.7,Individuals
42.76,156.41,Individuals
4.86,325.63,Individuals
10.56,112.87,Individuals
23.13,1126.86,Individuals
105.06,6263.51,Individuals
223.05,119.96,Individuals
1.71,3672.37,Individuals
8.49,152729.68,Individuals
1.87,3295.91,Individuals
111.56,566401.16,Individuals
282.25,3331.76,Individuals
74,127.16,Individuals
14.84,224144.36,Individuals
11.5,379.57,Individuals
14.11,214895.83,Individuals
11.5,2149.62,Individuals
5.84,166.68,Individuals
90.26,5772.8,Individuals
8.14,203.33,Individuals
12.37,327.28,Individuals
233.72,7372.08,Individuals
7.44,12906.4,Individuals
1.81,4359.68,Individuals
5.96,168.24,Individuals
11.8,105303.88,Individuals
9.2,602.86,Individuals
3.99,127.45,Individuals
5.42,157.72,Individuals
143.74,2277.13,Individuals
6.26,125.61,Individuals
4.8,1722.48,Individuals
293.22,3084.3,Individuals
6.04,12429.35,Individuals
22.73,284088.93,Individuals
6,17821.7,Individuals
75.67,127.41,Individuals
10.43,240.81,Individuals
7.43,31662.39,Individuals
4.98,176.07,Individuals
97.69,4218.46,Individuals
9.3,49738.54,Individuals
11.62,3474782.66,Individuals
4.35,169.58,Individuals
4.98,175.97,Individuals
22.12,679.52,Individuals
10.16,182.67,Individuals
4.62,176.22,Individuals
3.42,561.79,Individuals
6.26,6628.74,Individuals
8.88,5424.53,Individuals
13.86,276.12,Individuals
70.36,133.28,Individuals
679.55,102.45,Individuals
57.6,129.3,Individuals
64.24,355164.82,Individuals
40.87,152.81,Individuals
9.15,249.66,Individuals
11.02,222.27,Individuals
3.85,18606.1,Individuals
203.36,124.03,Individuals
12.99,705483.37,Individuals
110.45,130.98,Individuals
7.27,4961.15,Individuals
58.73,131.57,Individuals
7.11,369.53,Individuals
91.39,128.09,Individuals
179.25,128.75,Individuals
404.52,3696.75,Individuals
89.94,8589.33,Individuals
5.86,97.7,Individuals
5.9,179.48,Individuals
6.32,212.73,Individuals
6.47,4163.71,Individuals
12.3,128.01,Individuals
13.04,16384.22,Individuals
82.99,160.66,Individuals
7.43,261.71,Individuals
23.74,110.91,Individuals
10.2,54578.05,Individuals
109.35,8349.47,Individuals
145.18,1783.91,Individuals
13.58,426.04,Individuals
182.74,139.29,Individuals
218.41,2135.6,Individuals
4.86,558.25,Individuals
10.64,35667.96,Individuals
6.04,243170.3,Individuals
23.2,110.57,Individuals
105.22,128.49,Individuals
52.66,120.08,Individuals
8.17,576.99,Individuals
46.86,126.28,Individuals
75.75,126.4,Individuals
139.97,117.84,Individuals
11.44,64511.76,Individuals
44.71,126.22,Individuals
5.08,196.8,Individuals
74.11,8828.52,Individuals
4.91,442.6,Individuals
91.46,2251.45,Individuals
107.1,121.4,Individuals
135.85,4888.32,Individuals
46.86,1370.45,Individuals
4.52,397.68,Individuals
139.11,2591.88,Individuals
110.59,2887.97,Individuals
8.88,32353.78,Individuals
3.87,168.71,Individuals
77.08,1451.34,Individuals
141.67,2315.56,Individuals
4.94,521.1,Individuals
5.21,14970.4,Individuals
3.02,517.04,Individuals
13.4,93801.26,Individuals
4.48,24684.36,Individuals
35.53,125.96,Individuals
8.79,56712.92,Individuals
55.39,152.43,Individuals
108.56,1729.26,Individuals
32.83,530.78,Individuals
10.61,88769.22,Individuals
6.97,34774.05,Individuals
4.95,295.26,Individuals
10.53,53286.71,Individuals
59.97,131.06,Individuals
7.8,158.01,Individuals
6.59,277.7,Individuals
107.53,6175.77,Individuals
9.14,301.3,Individuals
59.68,1745.46,Individuals
36.68,144.39,Individuals
98.75,7189.27,Individuals
97.23,7373.64,Individuals
11.12,63748.68,Individuals
41.55,185.29,Individuals
105.32,3850.11,Individuals
285.96,1791.14,Individuals
61.12,144.11,Individuals
51.85,147.4,Individuals
343.22,5837.17,Individuals
69.43,141.99,Individuals
109.8,4861.99,Individuals
489.23,6835100.96,Individuals
105.58,132.63,Individuals
24.77,1240.73,Individuals
127.05,176.47,Individuals
6.63,201.99,Individuals
45.85,120.21,Individuals
183.13,106.98,Individuals
128.64,3566.84,Individuals
23.3,137.48,Individuals
7.4,168.14,Individuals
86.48,2061.22,Individuals
97.86,6570.17,Individuals
10.01,46079.72,Individuals
272.32,8049.09,Individuals
2.06,274.95,Individuals
126.67,116.61,Individuals
91.92,133.78,Individuals
6.14,2243.55,Individuals
41.76,126.72,Individuals
7.33,33328.08,Individuals
4.18,161.74,Individuals
175.63,105.59,Individuals
87.26,2725.49,Individuals
5.34,400.02,Individuals
10.3,252.54,Individuals
2.33,22962.82,Individuals
6.7,168.17,Individuals
12.49,115951.23,Individuals
69.18,1213.34,Individuals
12.36,367538.85,Individuals
36.22,8766.34,Individuals
100.95,184.86,Individuals
6.41,124.74,Individuals
33.93,147.5,Individuals
7.65,106840.16,Individuals
36.49,80.62,Individuals
169.02,106.65,Individuals
154.57,4869.62,Individuals
103,8543.93,Individuals
19.16,470.73,Individuals
8.43,254.52,Individuals
8.25,18265.83,Individuals
274.03,2281.62,Individuals
555.21,4343.67,Individuals
134.18,123.87,Individuals
89.05,1482.82,Individuals
8.42,359.16,Individuals
130.72,135.69,Individuals
3.7,204.59,Individuals
8.91,99831.73,Individuals
20.74,23496.63,Individuals
20.02,128.46,Individuals
5.88,398.99,Individuals
8.72,506.5,Individuals
47.9,117.27,Individuals
40.82,127.79,Individuals
140.72,2414.76,Individuals
13.81,205512.94,Individuals
4.69,491.53,Individuals
103.61,6883.64,Individuals
78.54,1204445.31,Individuals
8.04,14459.44,Individuals
7.93,49320.52,Individuals
6.68,13021.19,Individuals
18.8,48390.32,Individuals
78.93,752.02,Individuals
8.11,387.16,Individuals
78.04,7884.24,Individuals
14.57,292.73,Individuals
103.74,6846.11,Individuals
25.27,169.6,Individuals
96.71,8094.87,Individuals
4.79,247.49,Individuals
9.26,2189.48,Individuals
51.72,292.87,Individuals
258.21,243214.67,Individuals
7.39,2787229.72,Individuals
14.22,95456.41,Individuals
392.76,144.49,Individuals
114.53,153.97,Individuals
19.46,123.39,Individuals
11.13,222771.91,Individuals
8,140842.21,Individuals
10.85,427.27,Individuals
15.39,5407659.53,Individuals
19.24,563771.3,Individuals
126.42,3195.54,Individuals
66.36,246.7,Individuals
76.71,424868.23,Individuals
5.54,1163.22,Individuals
13.25,762427.89,Individuals
130.4,6051.49,Individuals
95.88,3074.77,Individuals
4.15,182.27,Individuals
123.95,795711.94,Individuals
149.32,118.04,Individuals
96.57,5095.69,Individuals
13.56,701688.96,Individuals
9.25,171.08,Individuals
79.23,4247.48,Individuals
175.68,242815.51,Individuals
35.01,94.6,Individuals
33.96,126.02,Individuals
2.47,3276.83,Individuals
44.99,1057.15,Individuals
8.74,527.31,Individuals
19.59,19576.42,Individuals
100.27,120.16,Individuals
8.18,5013324.46,Individuals
11.94,310.37,Individuals
79.66,8335.75,Individuals
58.07,123.14,Individuals
4.76,441.03,Individuals
138.49,2401.25,Individuals
43.36,201.16,Individuals
34.59,460700.89,Individuals
123.91,8027.98,Individuals
286.26,2578.78,Individuals
811.18,5608.43,Individuals
148.96,128.42,Individuals
7.18,2895.22,Individuals
4.24,191.06,Individuals
205.8,111.69,Individuals
292.21,136.11,Individuals
75.37,3441.94,Individuals
243.88,2584.19,Individuals
298.74,2579.66,Individuals
11.28,7770.88,Individuals
50.84,12592061.38,Individuals
35.91,131.23,Individuals
4.88,191.09,Individuals
47.94,7562.19,Individuals
5.8,2806.76,Individuals
5.05,314.6,Individuals
14.92,2290.52,Individuals
7.75,18726.35,Individuals
92.84,129.22,Individuals
21.53,107.83,Individuals
96.62,3982.03,Individuals
36.5,119.86,Individuals
84.44,7795.44,Individuals
12.87,1135.68,Individuals
86.64,309.59,Individuals
127.16,122.92,Individuals
11.51,124.34,Individuals
16.33,1047.04,Individuals
56.5,124.42,Individuals
23.99,109.28,Individuals
9.89,9644.67,Individuals
96.63,5395.78,Individuals
51.5,118.98,Individuals
3.33,252.91,Individuals
43.51,1055.35,Individuals
10.36,166142.94,Individuals
106.03,127.42,Individuals
141.51,4823.63,Individuals
125.3,2258.04,Individuals
8.8,271928.32,Individuals
12.21,181950.32,Individuals
91.67,122.82,Individuals
442.84,125.42,Individuals
30.92,124.69,Individuals
9.27,425.44,Individuals
45.06,126.33,Individuals
311.17,172.74,Individuals
90.04,174.85,Individuals
67.22,126.99,Individuals
120.44,6846.68,Individuals
102.61,2371.3,Individuals
95.07,6901.27,Individuals
8.45,215.01,Individuals
2.91,983.62,Individuals
106.59,127.2,Individuals
6.31,3508.77,Individuals
5.86,287.31,Individuals
111.42,2562.68,Individuals
110.99,164.05,Individuals
126.79,4514.53,Individuals
224.31,638.37,Individuals
6.24,6048.28,Individuals
65.34,1709.76,Individuals
11.56,119.14,Individuals
17.09,90.74,Individuals
63.79,8104.75,Individuals
70.54,120.06,Individuals
133.25,1200.92,Individuals
356.47,2585.66,Individuals
139.82,2449.55,Individuals
50.2,129.17,Individuals
4.97,190.32,Individuals
87.75,7115.44,Individuals
96.13,6308.93,Individuals
10.54,123906.52,Individuals
10.22,256.79,Individuals
205.07,104.81,Individuals
11.91,538208.25,Individuals
13.01,8321.19,Individuals
5.24,643.24,Individuals
8.46,598.91,Individuals
2.46,268.59,Individuals
9.21,127.24,Individuals
97.56,156.77,Individuals
121.22,130.25,Individuals
165.99,2756.61,Individuals
4.91,495.68,Individuals
11.39,2492.37,Individuals
16.04,10058061.33,Individuals
106.13,128.29,Individuals
9.18,107441.77,Individuals
5.23,213.29,Individuals
19.39,162046.22,Individuals
133.57,130.32,Individuals
315.36,117.19,Individuals
3.77,219.51,Individuals
114.15,8554.31,Individuals
5.23,213.28,Individuals
88.71,128.06,Individuals
10.45,40503.71,Individuals
399.64,4351.87,Individuals
55.37,111.42,Individuals
161.45,7256.5,Individuals
222.29,544552.01,Individuals
10.77,429,Individuals
55.44,111.42,Individuals
205.89,118.68,Individuals
41.39,1981.08,Individuals
15.79,53031.72,Individuals
100.1,3484.29,Individuals
3.64,897.33,Individuals
67.77,687814.77,Individuals
111.17,3281.72,Individuals
11.95,222239.94,Individuals
20.53,262002.45,Individuals
10.73,647.68,Individuals
5.58,1672.62,Individuals
8.9,31692.96,Individuals
102.96,1968.83,Individuals
4.25,168.35,Individuals
101.97,6028.08,Individuals
90.15,6999.89,Individuals
349.4,3066.86,Individuals
150.34,123.41,Individuals
9.6,202.34,Individuals
7.97,1349.86,Individuals
35.31,55441.88,Individuals
89.95,1826.5,Individuals
5.56,849900.32,Individuals
7.6,428,Individuals
12.2,45605.57,Individuals
5.8,228.98,Individuals
18.33,6379876.25,Individuals
22.62,123.85,Individuals
6.96,10928.97,Individuals
249.58,2647.58,Individuals
89.77,122.33,Individuals
18.15,115.18,Individuals
22.87,896.25,Individuals
3.9,199.29,Individuals
34.62,125.23,Individuals
2.11,456.56,Individuals
193.53,4278.11,Individuals
108.34,2276.39,Individuals
153.09,113.11,Individuals
4.49,96.14,Individuals
5.22,465.27,Individuals
12.15,1027.01,Individuals
9.78,47853.2,Individuals
8.12,192.66,Individuals
1400.26,5694895.24,Individuals
7.04,184.98,Individuals
10.23,464.88,Individuals
192.34,2234.11,Individuals
21,87415.64,Individuals
6.43,163816.06,Individuals
23.81,932.33,Individuals
225.84,116.18,Individuals
10.61,264.81,Individuals
2.98,336.09,Individuals
10.79,3101965.43,Individuals
8.18,959013.85,Individuals
134.16,190.3,Individuals
69.28,529.65,Individuals
143.6,130.75,Individuals
222.05,360.35,Individuals
8.29,291920.38,Individuals
4.75,200.08,Individuals
243.28,7373.32,Individuals
3.05,299.03,Individuals
14.6,69247.71,Individuals
73.66,531.63,Individuals
4.12,2014.93,Individuals
8.22,3122.4,Individuals
23.17,108.98,Individuals
6.31,1320.96,Individuals
9.26,433.1,Individuals
9.59,48583.45,Individuals
132.11,5799.74,Individuals
8.3,18699.58,Individuals
144.98,159.17,Individuals
196.1,1952.14,Individuals
27.39,113.35,Individuals
25.4,181.26,Individuals
3.8,169.65,Individuals
12.53,181.23,Individuals
3.6,218.94,Individuals
5.74,213.13,Individuals
8.5,771.09,Individuals
9.17,204.73,Individuals
4.13,168.47,Individuals
9.08,38602,Individuals
7.82,197.32,Individuals
4.52,37923.84,Individuals
4.97,228.54,Individuals
12.03,118.31,Individuals
66.3,498.68,Individuals
53.74,146.83,Individuals
17.09,1038.27,Individuals
10.4,806.3,Individuals
11.04,67867.42,Individuals
14.12,78104.06,Individuals
5.83,332.19,Individuals
31.76,1229.75,Individuals
98.22,4533.59,Individuals
74.1,129.93,Individuals
8.86,473317.83,Individuals
68.17,3335.88,Individuals
29.35,3159.78,Individuals
32.53,1059.97,Individuals
187.85,3900.03,Individuals
13.54,69562.53,Individuals
10.61,1113.36,Individuals
8.88,527.65,Individuals
109.5,123.42,Individuals
11.65,260.74,Individuals
4.81,216.9,Individuals
8.38,1134.28,Individuals
16.76,81671.57,Individuals
537.05,820688.09,Individuals
10.43,160142.54,Individuals
10.02,164512.33,Individuals
1.85,546.45,Individuals
39.7,3255390.38,Individuals
15.52,87.28,Individuals
3.03,245.45,Individuals
13,64126.13,Individuals
105.38,5105.14,Individuals
11.47,7035.48,Individuals
137.89,130.06,Individuals
69.04,2042.66,Individuals
152.91,3659.85,Individuals
4.52,176.68,Individuals
8.99,135886.68,Individuals
69.79,125.88,Individuals
4.77,193.06,Individuals
43.85,125.57,Individuals
119.88,2571.81,Individuals
5.41,265.92,Individuals
23.67,342754.5,Individuals
402.2,4584.59,Individuals
48.01,226.03,Individuals
95.27,41520.92,Individuals
11.21,1124.64,Individuals
156.63,119.26,Individuals
8.49,149212.83,Individuals
6.39,214.47,Individuals
64.53,4261.66,Individuals
95.25,75012.65,Individuals
9.01,193.48,Individuals
17.45,113.64,Individuals
82.49,246.15,Individuals
28.53,157.46,Individuals
18.86,629356.8,Individuals
84.57,123.4,Individuals
22.54,2702.29,Individuals
78.01,122.29,Individuals
58.04,3912.15,Individuals
24.99,305702.17,Individuals
103.98,117.94,Individuals
13.75,201.75,Individuals
5.14,219.69,Individuals
6,186.34,Individuals
111.98,126.93,Individuals
14.53,94.85,Individuals
12.84,169.55,Individuals
0.79,58775.96,Individuals
24.56,85.28,Individuals
3.91,227.16,Individuals
79.76,3842.79,Individuals
56.69,126.81,Individuals
44.67,148.59,Individuals
11.1,371.18,Individuals
6.25,116305.93,Individuals
43.14,129.39,Individuals
17.34,265790.87,Individuals
129.71,110.7,Individuals
44.58,148.97,Individuals
8.26,3015.14,Individuals
44.88,134.04,Individuals
41.45,126.27,Individuals
114.87,7601.35,Individuals
55.98,1370.03,Individuals
10.25,143484.77,Individuals
80.53,1627.2,Individuals
2.11,697.57,Individuals
122.22,7295.33,Individuals
135.56,130.93,Individuals
246.9,2106.61,Individuals
6.09,122.01,Individuals
167.31,117.22,Individuals
12.59,197870.78,Individuals
6.47,4711.86,Individuals
17.33,11541670.28,Individuals
4.91,225.71,Individuals
8.4,3569.42,Individuals
24.18,1063640,Individuals
32.53,5546003.66,Individuals
6.33,2790.57,Individuals
5.73,496.5,Individuals
10.64,162.63,Individuals
168.64,834927.61,Individuals
10.41,408.41,Individuals
10.21,480.69,Individuals
3.02,1117.21,Individuals
4.27,99.18,Individuals
97.4,13736.65,Individuals
9.62,8433.02,Individuals
4.31,99.66,Individuals
8.69,194.18,Individuals
26.88,82.32,Individuals
7.6,167.35,Individuals
146.98,2965.41,Individuals
7.03,230.88,Individuals
34.89,7847.42,Individuals
361.31,4184.03,Individuals
6.71,25188.75,Individuals
314.06,3371.5,Individuals
25.43,702.26,Individuals
69.2,109.29,Individuals
38.46,349.43,Individuals
66.87,5992,Individuals
555.42,186.72,Individuals
19.9,69893.14,Individuals
8.54,201.07,Individuals
7.15,302298.35,Individuals
3.53,127.77,Individuals
15.29,224506.78,Individuals
182.09,5101.9,Individuals
23.52,93.66,Individuals
98.02,4474.4,Individuals
47.61,195.45,Individuals
6.99,176.83,Individuals
54.33,126.13,Individuals
9.34,1624315.81,Individuals
2847.96,18668293,Individuals
19.82,1481.96,Individuals
86.54,128.04,Individuals
84.78,11751093.73,Individuals
138.86,181.1,Individuals
194.45,4275.62,Individuals
324.51,2288.3,Individuals
61.58,546.34,Individuals
162.9,11254.13,Individuals
258.39,8908.28,Individuals
1.65,13592.38,Individuals
124.86,7815.55,Individuals
107.83,8699.32,Individuals
45.23,126.39,Individuals
146.81,1881.89,Individuals
0.68,27619.82,Individuals
0.65,13957.44,Individuals
4.42,146.72,Individuals
8.04,12535.34,Individuals
36.08,122.63,Individuals
4.36,273.19,Individuals
46.96,126.46,Individuals
8.62,71326.4,Individuals
41.49,1467.93,Individuals
114.08,2155.99,Individuals
49.38,861.77,Individuals
35.14,1314.04,Individuals
53.78,8005.77,Individuals
72.75,127.49,Individuals
3.56,413.96,Individuals
102.95,2672.87,Individuals
8.9,15455.24,Individuals
8.48,25917.62,Individuals
95.15,191.48,Individuals
72.29,161.75,Individuals
13.58,838.18,Individuals
9.95,103252.83,Individuals
189.99,2532.62,Individuals
36.08,454.91,Individuals
78.94,127.45,Individuals
95.34,188.35,Individuals
6.65,492.06,Individuals
21.53,20886.15,Individuals
8.82,163.19,Individuals
8.35,11102.34,Individuals
108.27,2531.57,Individuals
7.14,47128.71,Individuals
8.14,158.92,Individuals
113.35,7650.89,Individuals
10.24,351943.3,Individuals
96.48,6458.71,Individuals
37.01,126.92,Individuals
163.55,2213.58,Individuals
19.31,212694.7,Individuals
7.88,2562.41,Individuals
64.17,131115.59,Individuals
28.9,2219336.95,Individuals
102.59,3898.06,Individuals
254.48,5434.17,Individuals
99.05,7009.79,Individuals
9.86,152.53,Individuals
7.28,19619.98,Individuals
14.63,309.66,Individuals
3.56,2983.39,Individuals
68.04,1941.77,Individuals
8.26,630124.8,Individuals
8.01,45356.94,Individuals
100.64,5410.92,Individuals
12.32,119287.29,Individuals
58.99,126.92,Individuals
30.61,1102.94,Individuals
6.67,342.25,Individuals
406.03,159.38,Individuals
465.04,1735.45,Individuals
5.11,172.75,Individuals
132.21,127.63,Individuals
109.03,113.99,Individuals
216.81,129.61,Individuals
950.75,5512.77,Individuals
11.39,69676.69,Individuals
9.57,516.08,Individuals
82.77,1579.74,Individuals
30.66,169762.84,Individuals
14.22,738.5,Individuals
62.58,1022.18,Individuals
77.59,1632.38,Individuals
66.89,6267.75,Individuals
615.39,3793.74,Individuals
4.01,166.98,Individuals
520.63,4802.38,Individuals
11.3,9280.8,Individuals
4,176.77,Individuals
26.22,125.52,Individuals
99.8,128.93,Individuals
10.11,170.21,Individuals
4.88,405.35,Individuals
106.17,8742.02,Individuals
4.1,189.44,Individuals
0.69,5631.26,Individuals
62.28,149.83,Individuals
108.99,130.81,Individuals
137.55,314.42,Individuals
545.45,1908.61,Individuals
10.67,94.08,Individuals
7.85,574690.79,Individuals
11.25,124.71,Individuals
10.22,2488719.45,Individuals
22.11,177431.92,Individuals
67.65,509056.38,Individuals
18.7,108.4,Individuals
87.3,112.52,Individuals
3.23,280.48,Individuals
10.21,523.43,Individuals
100.44,2395.48,Individuals
11.67,4264.05,Individuals
1442.27,3121.63,Individuals
6.75,4529.68,Individuals
11.18,13503.64,Individuals
98.42,251.68,Individuals
11.56,365.65,Individuals
252.55,4798.64,Individuals
33.8,203.29,Individuals
58.39,7898.95,Individuals
53.17,7033.88,Individuals
213.94,6300.79,Individuals
96.15,3315.81,Individuals
122.79,120.51,Individuals
7.49,7445.11,Individuals
268.88,5277.55,Individuals
99.29,4699.49,Individuals
8.33,119.06,Individuals
25.3,749529.6,Individuals
7.11,37900.36,Individuals
36.11,1649.28,Individuals
8.54,109676.76,Individuals
5.37,217.38,Individuals
19.49,284879.43,Individuals
10.44,2536.84,Individuals
9.77,379.52,Individuals
51.82,40423.41,Individuals
4.2,192.71,Individuals
25.07,160096.33,Individuals
10.92,64862.56,Individuals
